sales_order_id,date_key,store_key,product_key,channel,quantity,gross_amount,discount_amount,net_amount,cost_amount
128852,2024-12-05,3,1,In Store,1,2.75,0.0,2.75,0.7
128853,2024-12-05,3,2,In Store,1,3.5,0.0,3.5,0.95
128854,2024-12-05,3,5,Mobile Order,1,4.1,0.41,3.69,1.15
128855,2024-12-05,3,1,Mobile Order,1,2.75,0.0,2.75,0.7
128856,2024-12-05,3,5,Mobile Order,1,4.1,0.0,4.1,1.15
128857,2024-12-05,3,2,In Store,2,7.0,0.0,7.0,1.9
128858,2024-12-05,3,7,Mobile Order,1,4.75,0.0,4.75,1.35
128859,2024-12-05,3,8,Delivery,2,6.4,0.0,6.4,1.2
128860,2024-12-05,3,3,In Store,1,4.25,0.0,4.25,1.2
128861,2024-12-05,3,12,In Store,1,16.0,0.0,16.0,7.5
128862,2024-12-05,3,7,In Store,1,4.75,0.0,4.75,1.35
128863,2024-12-05,3,2,In Store,1,3.5,0.0,3.5,0.95
128864,2024-12-05,3,5,Mobile Order,1,4.1,0.0,4.1,1.15
128865,2024-12-05,3,4,In Store,1,5.1,0.0,5.1,1.45
128866,2024-12-05,3,3,Mobile Order,1,4.25,0.43,3.82,1.2
128867,2024-12-05,4,4,In Store,2,10.2,0.0,10.2,2.9
128868,2024-12-05,4,9,In Store,1,3.4,0.34,3.06,1.1
128869,2024-12-05,4,10,In Store,1,3.95,0.0,3.95,1.4
128870,2024-12-05,4,9,In Store,2,6.8,0.0,6.8,2.2
128871,2024-12-05,4,6,Mobile Order,2,9.2,0.92,8.28,2.6
128872,2024-12-05,4,6,In Store,1,4.6,0.0,4.6,1.3
128873,2024-12-05,4,5,In Store,1,4.1,0.0,4.1,1.15
128874,2024-12-05,4,10,In Store,1,3.95,0.0,3.95,1.4
128875,2024-12-05,4,4,In Store,1,5.1,1.02,4.08,1.45
128876,2024-12-05,5,5,Mobile Order,1,4.1,0.0,4.1,1.15
128877,2024-12-05,5,10,In Store,1,3.95,0.79,3.16,1.4
128878,2024-12-05,5,7,In Store,1,4.75,0.0,4.75,1.35
128879,2024-12-05,5,1,Mobile Order,1,2.75,0.0,2.75,0.7
128880,2024-12-05,5,3,In Store,3,12.75,0.0,12.75,3.6
128881,2024-12-05,5,11,In Store,1,6.5,0.0,6.5,2.6
128882,2024-12-05,5,2,In Store,2,7.0,1.4,5.6,1.9
128883,2024-12-05,5,3,In Store,1,4.25,0.0,4.25,1.2
128884,2024-12-05,5,4,In Store,1,5.1,0.0,5.1,1.45
128885,2024-12-05,5,2,Delivery,1,3.5,0.0,3.5,0.95
128886,2024-12-05,5,1,In Store,3,8.25,0.83,7.42,2.1
128887,2024-12-05,6,4,In Store,1,5.1,0.0,5.1,1.45
128888,2024-12-05,6,2,In Store,2,7.0,0.0,7.0,1.9
128889,2024-12-05,6,9,In Store,1,3.4,0.0,3.4,1.1
128890,2024-12-05,6,8,Delivery,1,3.2,0.0,3.2,0.6
128891,2024-12-05,6,4,Mobile Order,1,5.1,0.51,4.59,1.45
128892,2024-12-05,6,9,Mobile Order,1,3.4,0.0,3.4,1.1
128893,2024-12-05,6,3,In Store,1,4.25,0.0,4.25,1.2
128894,2024-12-05,6,6,In Store,2,9.2,0.0,9.2,2.6
128895,2024-12-05,6,7,Mobile Order,2,9.5,0.0,9.5,2.7
128896,2024-12-05,6,3,In Store,2,8.5,0.85,7.65,2.4
128897,2024-12-05,6,7,In Store,4,19.0,0.0,19.0,5.4
128898,2024-12-05,6,2,Mobile Order,1,3.5,0.0,3.5,0.95
128899,2024-12-05,6,8,In Store,2,6.4,0.0,6.4,1.2
128900,2024-12-05,6,8,In Store,2,6.4,0.0,6.4,1.2
128901,2024-12-05,6,5,Mobile Order,2,8.2,0.0,8.2,2.3
128902,2024-12-05,7,4,In Store,1,5.1,0.0,5.1,1.45
128903,2024-12-05,7,9,In Store,1,3.4,0.68,2.72,1.1
128904,2024-12-05,7,7,In Store,2,9.5,1.9,7.6,2.7
128905,2024-12-05,7,5,In Store,2,8.2,0.0,8.2,2.3
128906,2024-12-05,7,3,Delivery,3,12.75,0.0,12.75,3.6
128907,2024-12-05,7,6,In Store,1,4.6,0.0,4.6,1.3
128908,2024-12-05,7,7,Mobile Order,1,4.75,0.0,4.75,1.35
128909,2024-12-05,7,5,In Store,3,12.3,0.0,12.3,3.45
128910,2024-12-05,7,7,In Store,1,4.75,0.0,4.75,1.35
128911,2024-12-05,7,9,Mobile Order,1,3.4,0.34,3.06,1.1
128912,2024-12-05,8,10,Mobile Order,3,11.85,0.0,11.85,4.2
128913,2024-12-05,8,10,In Store,1,3.95,0.0,3.95,1.4
128914,2024-12-05,8,4,Mobile Order,2,10.2,0.0,10.2,2.9
128915,2024-12-05,8,6,Mobile Order,1,4.6,0.0,4.6,1.3
128916,2024-12-05,8,11,Mobile Order,1,6.5,0.0,6.5,2.6
128917,2024-12-06,1,6,In Store,2,9.2,0.0,9.2,2.6
128918,2024-12-06,1,7,In Store,1,4.75,0.0,4.75,1.35
128919,2024-12-06,1,6,In Store,1,4.6,0.46,4.14,1.3
128920,2024-12-06,1,9,In Store,1,3.4,0.0,3.4,1.1
128921,2024-12-06,1,4,Delivery,1,5.1,0.0,5.1,1.45
128922,2024-12-06,1,3,In Store,2,8.5,0.0,8.5,2.4
128923,2024-12-06,1,2,In Store,1,3.5,0.0,3.5,0.95
128924,2024-12-06,1,7,Mobile Order,2,9.5,0.0,9.5,2.7
128925,2024-12-06,1,11,Mobile Order,1,6.5,0.0,6.5,2.6
128926,2024-12-06,1,3,In Store,2,8.5,0.0,8.5,2.4
128927,2024-12-06,1,7,In Store,1,4.75,0.0,4.75,1.35
128928,2024-12-06,1,7,In Store,1,4.75,0.0,4.75,1.35
128929,2024-12-06,1,2,In Store,1,3.5,0.0,3.5,0.95
128930,2024-12-06,1,5,In Store,1,4.1,0.0,4.1,1.15
128931,2024-12-06,1,3,In Store,1,4.25,0.0,4.25,1.2
128932,2024-12-06,1,11,Mobile Order,1,6.5,1.3,5.2,2.6
128933,2024-12-06,1,6,Mobile Order,1,4.6,0.0,4.6,1.3
128934,2024-12-06,1,5,In Store,2,8.2,0.0,8.2,2.3
128935,2024-12-06,2,3,Mobile Order,3,12.75,0.0,12.75,3.6
128936,2024-12-06,2,10,Mobile Order,1,3.95,0.0,3.95,1.4
128937,2024-12-06,2,8,Mobile Order,2,6.4,0.0,6.4,1.2
128938,2024-12-06,2,11,In Store,1,6.5,0.0,6.5,2.6
128939,2024-12-06,2,9,Mobile Order,2,6.8,0.0,6.8,2.2
128940,2024-12-06,2,7,In Store,3,14.25,0.0,14.25,4.05
128941,2024-12-06,2,1,In Store,1,2.75,0.0,2.75,0.7
128942,2024-12-06,2,1,Mobile Order,1,2.75,0.0,2.75,0.7
128943,2024-12-06,2,3,In Store,2,8.5,0.0,8.5,2.4
128944,2024-12-06,2,4,In Store,1,5.1,0.0,5.1,1.45
128945,2024-12-06,2,2,In Store,2,7.0,0.7,6.3,1.9
128946,2024-12-06,2,7,Delivery,1,4.75,0.48,4.27,1.35
128947,2024-12-06,2,7,In Store,1,4.75,0.0,4.75,1.35
128948,2024-12-06,2,6,Mobile Order,1,4.6,0.0,4.6,1.3
128949,2024-12-06,3,3,Mobile Order,1,4.25,0.0,4.25,1.2
128950,2024-12-06,3,8,Mobile Order,2,6.4,0.0,6.4,1.2
128951,2024-12-06,3,3,In Store,2,8.5,0.0,8.5,2.4
128952,2024-12-06,3,3,In Store,1,4.25,0.0,4.25,1.2
128953,2024-12-06,3,3,Mobile Order,2,8.5,0.85,7.65,2.4
128954,2024-12-06,3,2,In Store,1,3.5,0.0,3.5,0.95
128955,2024-12-06,3,1,Mobile Order,1,2.75,0.0,2.75,0.7
128956,2024-12-06,3,3,Mobile Order,2,8.5,0.0,8.5,2.4
128957,2024-12-06,3,5,In Store,3,12.3,0.0,12.3,3.45
128958,2024-12-06,3,6,Mobile Order,1,4.6,0.0,4.6,1.3
128959,2024-12-06,3,3,In Store,1,4.25,0.85,3.4,1.2
128960,2024-12-06,3,7,In Store,2,9.5,0.0,9.5,2.7
128961,2024-12-06,3,4,Mobile Order,2,10.2,0.0,10.2,2.9
128962,2024-12-06,3,10,Mobile Order,4,15.8,0.0,15.8,5.6
128963,2024-12-06,3,6,In Store,2,9.2,0.0,9.2,2.6
128964,2024-12-06,3,7,In Store,1,4.75,0.0,4.75,1.35
128965,2024-12-06,3,10,Mobile Order,1,3.95,0.0,3.95,1.4
128966,2024-12-06,3,8,In Store,3,9.6,0.0,9.6,1.8
128967,2024-12-06,4,4,Mobile Order,1,5.1,0.0,5.1,1.45
128968,2024-12-06,4,3,Delivery,1,4.25,0.0,4.25,1.2
128969,2024-12-06,4,2,In Store,1,3.5,0.0,3.5,0.95
128970,2024-12-06,4,3,In Store,1,4.25,0.0,4.25,1.2
128971,2024-12-06,4,8,Mobile Order,1,3.2,0.0,3.2,0.6
128972,2024-12-06,4,8,In Store,1,3.2,0.0,3.2,0.6
128973,2024-12-06,4,2,Delivery,3,10.5,0.0,10.5,2.85
128974,2024-12-06,4,2,In Store,1,3.5,0.35,3.15,0.95
128975,2024-12-06,4,7,Mobile Order,1,4.75,0.0,4.75,1.35
128976,2024-12-06,4,5,Mobile Order,1,4.1,0.0,4.1,1.15
128977,2024-12-06,4,7,In Store,1,4.75,0.0,4.75,1.35
128978,2024-12-06,4,1,Delivery,1,2.75,0.0,2.75,0.7
128979,2024-12-06,4,4,Mobile Order,2,10.2,0.0,10.2,2.9
128980,2024-12-06,4,11,Mobile Order,3,19.5,0.0,19.5,7.8
128981,2024-12-06,4,7,Mobile Order,1,4.75,0.0,4.75,1.35
128982,2024-12-06,4,10,Delivery,1,3.95,0.0,3.95,1.4
128983,2024-12-06,5,11,In Store,2,13.0,0.0,13.0,5.2
128984,2024-12-06,5,5,In Store,1,4.1,0.0,4.1,1.15
128985,2024-12-06,5,6,Delivery,1,4.6,0.0,4.6,1.3
128986,2024-12-06,5,4,Delivery,1,5.1,0.0,5.1,1.45
128987,2024-12-06,5,9,In Store,1,3.4,0.0,3.4,1.1
128988,2024-12-06,5,6,In Store,1,4.6,0.0,4.6,1.3
128989,2024-12-06,5,6,In Store,1,4.6,0.92,3.68,1.3
128990,2024-12-06,5,5,In Store,2,8.2,0.0,8.2,2.3
128991,2024-12-06,5,7,Mobile Order,1,4.75,0.0,4.75,1.35
128992,2024-12-06,5,9,In Store,3,10.2,0.0,10.2,3.3
128993,2024-12-06,5,7,In Store,1,4.75,0.0,4.75,1.35
128994,2024-12-06,6,7,Mobile Order,2,9.5,0.0,9.5,2.7
128995,2024-12-06,6,4,In Store,3,15.3,0.0,15.3,4.35
128996,2024-12-06,6,5,In Store,2,8.2,0.0,8.2,2.3
128997,2024-12-06,6,3,Delivery,1,4.25,0.43,3.82,1.2
128998,2024-12-06,6,8,In Store,1,3.2,0.0,3.2,0.6
128999,2024-12-06,6,4,Mobile Order,1,5.1,0.0,5.1,1.45
129000,2024-12-06,6,6,In Store,1,4.6,0.0,4.6,1.3
129001,2024-12-06,6,3,Mobile Order,1,4.25,0.0,4.25,1.2
129002,2024-12-06,6,8,In Store,1,3.2,0.0,3.2,0.6
129003,2024-12-06,6,2,Mobile Order,1,3.5,0.0,3.5,0.95
129004,2024-12-06,6,12,In Store,1,16.0,0.0,16.0,7.5
129005,2024-12-06,6,5,Mobile Order,1,4.1,0.0,4.1,1.15
129006,2024-12-06,6,8,Mobile Order,2,6.4,0.0,6.4,1.2
129007,2024-12-06,6,3,In Store,4,17.0,0.0,17.0,4.8
129008,2024-12-06,6,2,Mobile Order,2,7.0,0.0,7.0,1.9
129009,2024-12-06,6,1,In Store,1,2.75,0.28,2.47,0.7
129010,2024-12-06,7,6,In Store,1,4.6,0.0,4.6,1.3
129011,2024-12-06,7,9,Mobile Order,1,3.4,0.0,3.4,1.1
129012,2024-12-06,7,7,In Store,1,4.75,0.48,4.27,1.35
129013,2024-12-06,7,4,In Store,1,5.1,0.51,4.59,1.45
129014,2024-12-06,7,8,Mobile Order,1,3.2,0.0,3.2,0.6
129015,2024-12-06,7,10,Delivery,1,3.95,0.79,3.16,1.4
129016,2024-12-06,7,6,In Store,3,13.8,0.0,13.8,3.9
129017,2024-12-06,7,10,In Store,1,3.95,0.0,3.95,1.4
129018,2024-12-06,7,11,Mobile Order,2,13.0,0.0,13.0,5.2
129019,2024-12-06,7,4,In Store,2,10.2,0.0,10.2,2.9
129020,2024-12-06,7,11,Delivery,1,6.5,0.0,6.5,2.6
129021,2024-12-06,8,7,In Store,1,4.75,0.48,4.27,1.35
129022,2024-12-06,8,1,In Store,1,2.75,0.0,2.75,0.7
129023,2024-12-06,8,4,In Store,2,10.2,0.0,10.2,2.9
129024,2024-12-06,8,2,In Store,1,3.5,0.35,3.15,0.95
129025,2024-12-06,8,2,In Store,1,3.5,0.0,3.5,0.95
129026,2024-12-06,8,9,In Store,2,6.8,0.0,6.8,2.2
129027,2024-12-06,8,11,In Store,1,6.5,0.0,6.5,2.6
129028,2024-12-06,8,2,Mobile Order,3,10.5,0.0,10.5,2.85
129029,2024-12-07,1,6,In Store,2,9.2,0.0,9.2,2.6
129030,2024-12-07,1,2,Mobile Order,1,3.5,0.35,3.15,0.95
129031,2024-12-07,1,7,In Store,4,19.0,1.9,17.1,5.4
129032,2024-12-07,1,3,In Store,1,4.25,0.43,3.82,1.2
129033,2024-12-07,1,1,Mobile Order,1,2.75,0.0,2.75,0.7
129034,2024-12-07,1,4,In Store,2,10.2,0.0,10.2,2.9
129035,2024-12-07,1,6,In Store,1,4.6,0.0,4.6,1.3
129036,2024-12-07,1,8,In Store,1,3.2,0.0,3.2,0.6
129037,2024-12-07,1,5,Delivery,1,4.1,0.0,4.1,1.15
129038,2024-12-07,1,4,In Store,3,15.3,0.0,15.3,4.35
129039,2024-12-07,1,4,In Store,1,5.1,0.0,5.1,1.45
129040,2024-12-07,2,10,In Store,1,3.95,0.4,3.55,1.4
129041,2024-12-07,2,8,In Store,1,3.2,0.32,2.88,0.6
129042,2024-12-07,2,5,In Store,2,8.2,0.0,8.2,2.3
129043,2024-12-07,2,3,Delivery,2,8.5,0.0,8.5,2.4
129044,2024-12-07,2,3,Delivery,1,4.25,0.0,4.25,1.2
129045,2024-12-07,2,9,Delivery,2,6.8,0.0,6.8,2.2
129046,2024-12-07,2,1,In Store,2,5.5,0.0,5.5,1.4
129047,2024-12-07,2,5,In Store,1,4.1,0.0,4.1,1.15
129048,2024-12-07,2,12,Mobile Order,1,16.0,1.6,14.4,7.5
129049,2024-12-07,3,11,Mobile Order,2,13.0,0.0,13.0,5.2
129050,2024-12-07,3,9,Delivery,3,10.2,2.04,8.16,3.3
129051,2024-12-07,3,4,In Store,1,5.1,0.0,5.1,1.45
129052,2024-12-07,3,4,In Store,1,5.1,0.0,5.1,1.45
129053,2024-12-07,3,3,In Store,2,8.5,0.0,8.5,2.4
129054,2024-12-07,3,10,In Store,1,3.95,0.0,3.95,1.4
129055,2024-12-07,3,3,Mobile Order,1,4.25,0.0,4.25,1.2
129056,2024-12-07,3,5,In Store,2,8.2,0.0,8.2,2.3
129057,2024-12-07,3,1,In Store,1,2.75,0.0,2.75,0.7
129058,2024-12-07,3,2,In Store,2,7.0,0.0,7.0,1.9
129059,2024-12-07,3,3,In Store,4,17.0,1.7,15.3,4.8
129060,2024-12-07,3,3,In Store,1,4.25,0.0,4.25,1.2
129061,2024-12-07,3,12,In Store,1,16.0,0.0,16.0,7.5
129062,2024-12-07,3,4,In Store,1,5.1,0.0,5.1,1.45
129063,2024-12-07,4,11,In Store,1,6.5,0.0,6.5,2.6
129064,2024-12-07,4,6,Delivery,1,4.6,0.0,4.6,1.3
129065,2024-12-07,4,4,In Store,1,5.1,0.51,4.59,1.45
129066,2024-12-07,4,3,Mobile Order,1,4.25,0.0,4.25,1.2
129067,2024-12-07,4,10,Mobile Order,1,3.95,0.0,3.95,1.4
129068,2024-12-07,4,3,In Store,1,4.25,0.43,3.82,1.2
129069,2024-12-07,4,11,In Store,2,13.0,0.0,13.0,5.2
129070,2024-12-07,4,7,In Store,1,4.75,0.0,4.75,1.35
129071,2024-12-07,5,10,Mobile Order,2,7.9,0.0,7.9,2.8
129072,2024-12-07,5,9,In Store,1,3.4,0.68,2.72,1.1
129073,2024-12-07,5,7,In Store,2,9.5,0.0,9.5,2.7
129074,2024-12-07,5,3,In Store,2,8.5,0.0,8.5,2.4
129075,2024-12-07,5,6,Mobile Order,1,4.6,0.46,4.14,1.3
129076,2024-12-07,5,9,In Store,1,3.4,0.0,3.4,1.1
129077,2024-12-07,5,6,In Store,1,4.6,0.0,4.6,1.3
129078,2024-12-07,5,10,In Store,1,3.95,0.0,3.95,1.4
129079,2024-12-07,6,2,In Store,3,10.5,0.0,10.5,2.85
129080,2024-12-07,6,7,In Store,1,4.75,0.0,4.75,1.35
129081,2024-12-07,6,3,In Store,2,8.5,0.0,8.5,2.4
129082,2024-12-07,6,2,In Store,1,3.5,0.35,3.15,0.95
129083,2024-12-07,6,7,In Store,1,4.75,0.0,4.75,1.35
129084,2024-12-07,6,5,Delivery,2,8.2,0.0,8.2,2.3
129085,2024-12-07,6,6,Mobile Order,2,9.2,0.92,8.28,2.6
129086,2024-12-07,6,8,In Store,1,3.2,0.0,3.2,0.6
129087,2024-12-07,6,1,In Store,2,5.5,0.0,5.5,1.4
129088,2024-12-07,6,7,In Store,1,4.75,0.0,4.75,1.35
129089,2024-12-07,6,3,Mobile Order,2,8.5,0.0,8.5,2.4
129090,2024-12-07,6,6,In Store,1,4.6,0.0,4.6,1.3
129091,2024-12-07,7,10,Delivery,1,3.95,0.4,3.55,1.4
129092,2024-12-07,7,7,In Store,2,9.5,0.0,9.5,2.7
129093,2024-12-07,7,2,In Store,2,7.0,0.0,7.0,1.9
129094,2024-12-07,7,10,In Store,2,7.9,0.0,7.9,2.8
129095,2024-12-07,7,6,Mobile Order,2,9.2,0.0,9.2,2.6
129096,2024-12-07,7,11,In Store,2,13.0,0.0,13.0,5.2
129097,2024-12-07,7,6,In Store,1,4.6,0.0,4.6,1.3
129098,2024-12-07,8,6,Delivery,1,4.6,0.0,4.6,1.3
129099,2024-12-07,8,10,In Store,2,7.9,0.0,7.9,2.8
129100,2024-12-07,8,5,In Store,2,8.2,0.0,8.2,2.3
129101,2024-12-07,8,11,In Store,1,6.5,0.0,6.5,2.6
129102,2024-12-07,8,5,In Store,1,4.1,0.0,4.1,1.15
129103,2024-12-07,8,6,Delivery,2,9.2,0.0,9.2,2.6
129104,2024-12-08,1,1,In Store,1,2.75,0.0,2.75,0.7
129105,2024-12-08,1,3,In Store,2,8.5,0.85,7.65,2.4
129106,2024-12-08,1,3,In Store,1,4.25,0.0,4.25,1.2
129107,2024-12-08,1,4,Mobile Order,1,5.1,0.0,5.1,1.45
129108,2024-12-08,1,6,In Store,2,9.2,0.0,9.2,2.6
129109,2024-12-08,1,7,Delivery,1,4.75,0.0,4.75,1.35
129110,2024-12-08,1,7,Delivery,1,4.75,0.0,4.75,1.35
129111,2024-12-08,1,12,In Store,4,64.0,0.0,64.0,30.0
129112,2024-12-08,1,4,In Store,3,15.3,0.0,15.3,4.35
129113,2024-12-08,1,4,In Store,1,5.1,0.0,5.1,1.45
129114,2024-12-08,1,9,In Store,1,3.4,0.0,3.4,1.1
129115,2024-12-08,1,8,In Store,1,3.2,0.0,3.2,0.6
129116,2024-12-08,1,7,In Store,1,4.75,0.0,4.75,1.35
129117,2024-12-08,2,4,Mobile Order,3,15.3,1.53,13.77,4.35
129118,2024-12-08,2,9,In Store,2,6.8,0.0,6.8,2.2
129119,2024-12-08,2,5,Delivery,1,4.1,0.0,4.1,1.15
129120,2024-12-08,2,8,Mobile Order,4,12.8,0.0,12.8,2.4
129121,2024-12-08,2,3,In Store,1,4.25,0.0,4.25,1.2
129122,2024-12-08,2,5,In Store,1,4.1,0.0,4.1,1.15
129123,2024-12-08,2,4,In Store,1,5.1,0.51,4.59,1.45
129124,2024-12-08,2,12,In Store,2,32.0,0.0,32.0,15.0
129125,2024-12-08,2,2,In Store,1,3.5,0.0,3.5,0.95
129126,2024-12-08,2,3,In Store,1,4.25,0.0,4.25,1.2
129127,2024-12-08,2,1,In Store,3,8.25,0.0,8.25,2.1
129128,2024-12-08,3,5,In Store,1,4.1,0.0,4.1,1.15
129129,2024-12-08,3,5,Mobile Order,1,4.1,0.0,4.1,1.15
129130,2024-12-08,3,2,In Store,1,3.5,0.0,3.5,0.95
129131,2024-12-08,3,8,Mobile Order,1,3.2,0.0,3.2,0.6
129132,2024-12-08,3,1,In Store,2,5.5,0.55,4.95,1.4
129133,2024-12-08,3,5,Mobile Order,3,12.3,0.0,12.3,3.45
129134,2024-12-08,3,4,In Store,2,10.2,0.0,10.2,2.9
129135,2024-12-08,3,2,In Store,3,10.5,0.0,10.5,2.85
129136,2024-12-08,3,6,In Store,1,4.6,0.46,4.14,1.3
129137,2024-12-08,3,11,In Store,1,6.5,0.0,6.5,2.6
129138,2024-12-08,3,4,Mobile Order,1,5.1,0.0,5.1,1.45
129139,2024-12-08,4,7,In Store,1,4.75,0.48,4.27,1.35
129140,2024-12-08,4,3,In Store,1,4.25,0.0,4.25,1.2
129141,2024-12-08,4,3,In Store,3,12.75,1.28,11.47,3.6
129142,2024-12-08,4,3,In Store,1,4.25,0.0,4.25,1.2
129143,2024-12-08,4,1,In Store,2,5.5,0.0,5.5,1.4
129144,2024-12-08,4,10,In Store,1,3.95,0.0,3.95,1.4
129145,2024-12-08,5,5,Delivery,1,4.1,0.41,3.69,1.15
129146,2024-12-08,5,3,In Store,1,4.25,0.0,4.25,1.2
129147,2024-12-08,5,11,In Store,1,6.5,0.0,6.5,2.6
129148,2024-12-08,5,4,In Store,1,5.1,0.0,5.1,1.45
129149,2024-12-08,5,4,Mobile Order,3,15.3,0.0,15.3,4.35
129150,2024-12-08,5,4,Mobile Order,2,10.2,0.0,10.2,2.9
129151,2024-12-08,5,7,In Store,1,4.75,0.0,4.75,1.35
129152,2024-12-08,6,3,Delivery,1,4.25,0.0,4.25,1.2
129153,2024-12-08,6,2,Mobile Order,2,7.0,1.4,5.6,1.9
129154,2024-12-08,6,10,In Store,1,3.95,0.0,3.95,1.4
129155,2024-12-08,6,5,In Store,2,8.2,0.0,8.2,2.3
129156,2024-12-08,6,3,Mobile Order,2,8.5,0.0,8.5,2.4
129157,2024-12-08,6,3,In Store,1,4.25,0.43,3.82,1.2
129158,2024-12-08,6,9,Delivery,1,3.4,0.0,3.4,1.1
129159,2024-12-08,6,2,In Store,2,7.0,0.0,7.0,1.9
129160,2024-12-08,6,2,Mobile Order,2,7.0,0.7,6.3,1.9
129161,2024-12-08,6,7,In Store,1,4.75,0.0,4.75,1.35
129162,2024-12-08,6,7,In Store,1,4.75,0.0,4.75,1.35
129163,2024-12-08,6,7,Mobile Order,3,14.25,0.0,14.25,4.05
129164,2024-12-08,6,10,In Store,2,7.9,0.79,7.11,2.8
129165,2024-12-08,6,7,Mobile Order,3,14.25,2.85,11.4,4.05
129166,2024-12-08,6,4,Delivery,2,10.2,0.0,10.2,2.9
129167,2024-12-08,6,11,Mobile Order,2,13.0,0.0,13.0,5.2
129168,2024-12-08,7,11,Mobile Order,2,13.0,0.0,13.0,5.2
129169,2024-12-08,7,2,In Store,2,7.0,0.0,7.0,1.9
129170,2024-12-08,7,4,In Store,1,5.1,0.0,5.1,1.45
129171,2024-12-08,7,5,In Store,2,8.2,0.82,7.38,2.3
129172,2024-12-08,7,2,In Store,1,3.5,0.0,3.5,0.95
129173,2024-12-08,7,4,In Store,1,5.1,1.02,4.08,1.45
129174,2024-12-08,7,9,In Store,2,6.8,0.68,6.12,2.2
129175,2024-12-08,8,10,In Store,2,7.9,0.0,7.9,2.8
129176,2024-12-08,8,2,In Store,2,7.0,0.7,6.3,1.9
129177,2024-12-08,8,3,In Store,4,17.0,0.0,17.0,4.8
129178,2024-12-08,8,7,In Store,4,19.0,0.0,19.0,5.4
129179,2024-12-09,1,1,Delivery,1,2.75,0.0,2.75,0.7
129180,2024-12-09,1,8,In Store,1,3.2,0.0,3.2,0.6
129181,2024-12-09,1,11,In Store,1,6.5,0.0,6.5,2.6
129182,2024-12-09,1,1,In Store,1,2.75,0.0,2.75,0.7
129183,2024-12-09,1,5,In Store,1,4.1,0.0,4.1,1.15
129184,2024-12-09,1,10,In Store,1,3.95,0.0,3.95,1.4
129185,2024-12-09,1,11,In Store,2,13.0,0.0,13.0,5.2
129186,2024-12-09,1,3,In Store,1,4.25,0.0,4.25,1.2
129187,2024-12-09,1,9,Delivery,1,3.4,0.0,3.4,1.1
129188,2024-12-09,1,9,In Store,2,6.8,0.0,6.8,2.2
129189,2024-12-09,1,2,In Store,1,3.5,0.0,3.5,0.95
129190,2024-12-09,1,5,In Store,2,8.2,0.0,8.2,2.3
129191,2024-12-09,1,2,In Store,1,3.5,0.0,3.5,0.95
129192,2024-12-09,1,3,In Store,1,4.25,0.0,4.25,1.2
129193,2024-12-09,1,9,In Store,1,3.4,0.0,3.4,1.1
129194,2024-12-09,1,2,In Store,1,3.5,0.0,3.5,0.95
129195,2024-12-09,2,8,Delivery,2,6.4,0.64,5.76,1.2
129196,2024-12-09,2,10,In Store,1,3.95,0.0,3.95,1.4
129197,2024-12-09,2,4,In Store,2,10.2,0.0,10.2,2.9
129198,2024-12-09,2,3,Mobile Order,1,4.25,0.0,4.25,1.2
129199,2024-12-09,2,5,Mobile Order,1,4.1,0.41,3.69,1.15
129200,2024-12-09,2,2,In Store,2,7.0,0.0,7.0,1.9
129201,2024-12-09,2,2,In Store,2,7.0,0.0,7.0,1.9
129202,2024-12-09,2,11,Mobile Order,1,6.5,0.0,6.5,2.6
129203,2024-12-09,3,5,Mobile Order,1,4.1,0.0,4.1,1.15
129204,2024-12-09,3,7,In Store,1,4.75,0.48,4.27,1.35
129205,2024-12-09,3,4,In Store,1,5.1,0.0,5.1,1.45
129206,2024-12-09,3,3,In Store,2,8.5,0.0,8.5,2.4
129207,2024-12-09,3,1,In Store,1,2.75,0.0,2.75,0.7
129208,2024-12-09,3,3,In Store,2,8.5,0.0,8.5,2.4
129209,2024-12-09,3,7,Delivery,1,4.75,0.48,4.27,1.35
129210,2024-12-09,3,3,In Store,1,4.25,0.0,4.25,1.2
129211,2024-12-09,3,10,In Store,1,3.95,0.0,3.95,1.4
129212,2024-12-09,3,6,In Store,3,13.8,0.0,13.8,3.9
129213,2024-12-09,3,7,Mobile Order,1,4.75,0.0,4.75,1.35
129214,2024-12-09,3,4,In Store,1,5.1,0.0,5.1,1.45
129215,2024-12-09,3,5,In Store,1,4.1,0.0,4.1,1.15
129216,2024-12-09,3,10,In Store,1,3.95,0.0,3.95,1.4
129217,2024-12-09,3,7,In Store,2,9.5,0.95,8.55,2.7
129218,2024-12-09,4,4,In Store,1,5.1,0.0,5.1,1.45
129219,2024-12-09,4,8,Mobile Order,1,3.2,0.0,3.2,0.6
129220,2024-12-09,4,9,In Store,1,3.4,0.0,3.4,1.1
129221,2024-12-09,4,5,In Store,1,4.1,0.0,4.1,1.15
129222,2024-12-09,4,1,In Store,2,5.5,0.0,5.5,1.4
129223,2024-12-09,4,7,In Store,1,4.75,0.0,4.75,1.35
129224,2024-12-09,4,2,Mobile Order,1,3.5,0.0,3.5,0.95
129225,2024-12-09,4,1,In Store,1,2.75,0.0,2.75,0.7
129226,2024-12-09,4,5,In Store,1,4.1,0.0,4.1,1.15
129227,2024-12-09,4,7,Delivery,1,4.75,0.0,4.75,1.35
129228,2024-12-09,4,9,In Store,3,10.2,1.02,9.18,3.3
129229,2024-12-09,4,2,In Store,2,7.0,0.0,7.0,1.9
